portfolio_id,return
PF00001001,0.027049130767535023
PF00001004,0.03308276401557741
PF00001009,0.02457551082556844
PF00001013,0.026554979870632434
PF00001014,0.02432591455952114
PF00001015,0.025719630771722467
PF00001017,0.027533775141695128
PF00001023,0.024932306990979324
PF00001024,0.025907129908103618
PF00001025,0.05304886104713021
PF00001028,0.02470268181307791
PF00001032,0.02419262603280794
PF00001036,0.023950181803354863
PF00001041,0.025160245853407086
PF00001045,0.0252620380329708
PF00001047,0.024109099380618677
PF00001049,0.024391040047376876
PF00001053,0.05331357604639688
PF00001060,0.02466112322104218
PF00001067,0.024377354091005905
PF00001068,0.02491904091258467
PF00001069,0.024856910887608073
PF00001077,0.025054121378721688
PF00001078,0.02519761840966564
PF00001085,0.024166636896129332
PF00001086,0.052988622431042944
PF00001087,0.024975540801481594
PF00001088,0.024589855537904482
PF00001092,0.027805291815354113
PF00001095,0.024806303879499707
PF00001099,0.025432951956528532
PF00001100,0.028274108641385406
PF00001104,0.025240641940471552
PF00001105,0.02741362630451634
PF00001107,0.02727096496178098
PF00001108,0.05535332827399914
PF00001112,0.027080422402831567
PF00001119,0.02556499354558935
PF00001123,0.0254243427130591
PF00001126,0.026371416060153616
PF00001132,0.0268482584650592
PF00001135,0.025693609262881282
PF00001145,0.027235683139426432
PF00001148,0.02700525461088031
PF00001153,0.024901396757060504
PF00001155,0.05434055093299351
PF00001161,0.026729697408429006
PF00001164,0.025124683929150408
PF00001165,0.02675929411186046
PF00001171,0.05838292740361968
PF00001178,0.02720279025508328
PF00001179,0.03185897179097612
PF00001180,0.05647681860791091
PF00001194,0.02640647074048961
PF00001199,0.025810233587192172
PF00001198,0.03243840025089555
PF00001203,0.02521341546795009
PF00001204,0.026405321382114134
PF00001209,0.05601446138010803
PF00001210,0.02554444935080292
PF00001218,0.026183751586640814
PF00001220,0.02637253534847401
PF00001223,0.026217002362870497
PF00001225,0.025576634373390396
PF00001227,0.026811599678708463
PF00001230,0.054864261495186285
PF00001233,0.026224566257550923
PF00001236,0.02627010467342993
PF00001238,0.027833867990723248
PF00001239,0.061219633459755556
PF00001241,0.05617154904433238
PF00001243,0.025127354136541335
PF00001244,0.03149502303704811
PF00001245,0.05558384706684242
PF00001253,0.02667963771285003
PF00001255,0.027777458498003817
PF00001258,0.027275566728461396
PF00001260,0.02809777603595939
PF00001262,0.026804896215584708
PF00001264,0.02723835387460573
PF00001265,0.025921219163483954
PF00001270,0.05597656934664584
PF00001274,0.026813127334192687
PF00001277,0.026053643292169963
PF00001282,0.029389401433111372
PF00001283,0.02791577863371411
PF00001285,0.026643932988872968
PF00001288,0.02760697681854907
PF00001290,0.025303855840150963
PF00001294,0.025573353249421324
PF00001296,0.02603074871891706
PF00001303,0.024854883181171437
PF00001305,0.026445830622579786
PF00001306,0.026013970157137852
PF00001309,0.02660536384530057
PF00001310,0.027544104585406508
PF00001312,0.02620638110670849
PF00001313,0.05506294289808572
PF00001316,0.026023013542963044
PF00001319,0.02618094377835411
PF00001324,0.026793226392819485
PF00001325,0.026153484077417032
PF00001331,0.026599255117361217
PF00001333,0.05636787356424609
PF00001334,0.02509397713781166
PF00001335,0.02685709472489061
PF00001340,0.027077293682595552
PF00001345,0.02734323212289048
PF00001348,0.05460413858989707
PF00001352,0.026467085747846522
PF00001354,0.02656374370239055
PF00001355,0.05386941185548099
PF00001356,0.05090634203542362
PF00001368,0.027801926692440262
PF00001370,0.02763124559671913
PF00001372,0.026348395739880487
PF00001375,0.02693792012589427
PF00001382,0.02766236640958292
PF00001384,0.026820215906437267
PF00001388,0.029982966559683813
PF00001389,0.02695065047352423
PF00001391,0.0275595116841315
PF00001412,0.04484062083451424
PF00001419,0.055243830866711856
PF00001424,0.030355188772017483
PF00001427,0.03048221690449799
PF00001428,0.029595430681608838
PF00001430,0.029544879366470142
PF00001432,0.04664590986484095
PF00001433,0.029792421505576285
PF00001438,0.029361479720885268
PF00001440,0.05411446512736207
PF00001441,0.028962102126809653
PF00001446,0.029057638903840173
PF00001450,0.0292977154102565
PF00001453,0.050474645187646695
PF00001456,0.02910293288759694
PF00001458,0.02952925954865254
PF00001463,0.05623381554372412
PF00001464,0.030587908187063785
PF00001471,0.05604364668373659
PF00001473,0.034749702428868344
PF00001474,0.054695074622591176
PF00001480,0.02871702243925291
PF00001486,0.054166277622349095
PF00001493,0.05627477651453954
PF00001494,0.03682135009753129
PF00001497,0.03262384878566937
PF00001500,0.03168040014488645
PF00001503,0.05661926915818711
PF00001505,0.03615572109355223
PF00001508,0.03539324118862683
PF00001510,0.03321110408105208
PF00001511,0.03186210318712228
PF00001512,0.05485697272966365
PF00001515,0.03561056532300012
PF00001516,0.05695537844602238
PF00001519,0.05636351448210714
PF00001522,0.0329379247783397
PF00001529,0.031975452777343934
PF00001532,0.032480767187966116
PF00001535,0.032531530206480176
PF00001536,0.03256321345591572
PF00001537,0.03225865251755744
PF00001540,0.0541023426755014
PF00001541,0.033377572128384755
PF00001542,0.05645914021962629
PF00001547,0.03208818469461748
PF00001550,0.05626839798063861
PF00001553,0.03261968902621792
PF00001556,0.03382777603572898
PF00001561,0.05633553427284552
PF00001564,0.05397106021292156
PF00001565,0.03212430222287819
PF00001569,0.03503864522969038
PF00001572,0.05718784990428175
PF00001575,0.03542350753316595
PF00001578,0.03469857029468018
PF00001579,0.057604255533443754
PF00001583,0.03513661109384807
PF00001589,0.03528001260906761
PF00001590,0.05813246724581336
PF00001592,0.0371990911678804
PF00001593,0.05818308360927019
PF00001597,0.03549923308647685
PF00001599,0.03487823662020305
PF00001614,0.03602124051286623
PF00001618,0.03609622438246892
PF00001619,0.036363546632761506
PF00001629,0.03757396109894021
PF00001626,0.03781404459042472
PF00001628,0.037408542908621896
PF00001631,0.059475027163224475
PF00001632,0.03642729674463082
PF00001633,0.03651515721937534
PF00001635,0.03733873096148556
PF00001642,0.036228393474712524
PF00001648,0.03783516429035506
PF00001654,0.03881861328314736
PF00001655,0.037930102608512845
PF00001656,0.03948909769160393
PF00001660,0.0368092101763539
PF00001661,0.060087008063907446
PF00001665,0.03771347352164307
PF00001667,0.06023653415712429
PF00001677,0.06067261270424199
PF00001682,0.03998360301333427
PF00001690,0.03966378424541857
PF00001693,0.039761437791082405
PF00001711,0.039814073610457114
PF00001712,0.041063645180895225
PF00001713,0.04046365961277461
PF00001714,0.04036919252896362
PF00001719,0.04043259509737187
PF00001728,0.04040554697710976
PF00001729,0.03937006168537221
PF00001731,0.061247409732973775
PF00001732,0.040834231848916124
PF00001745,0.0448300481212204
PF00001749,0.044092593579075245
PF00001751,0.06472702731153794
PF00001754,0.04447273732697944
PF00001756,0.044117164413213894
PF00001765,0.043501953290294014
PF00001767,0.04365165589220636
PF00001768,0.06504454431631916
PF00001770,0.048315090774979697
PF00001772,0.04429619732801843
PF00001774,0.04437460314615134
PF00001776,0.04389844238952779
PF00001779,0.06562868921363421
PF00001786,0.06414070210678384
PF00001787,0.047474407783582834
PF00001789,0.043805279510542486
PF00001792,0.05718010214659044
PF00001793,0.06660268992744472
PF00001797,0.04427059759751778
PF00001801,0.044265322511256665
PF00001805,0.04470051912263304
PF00001807,0.06659300322605324
PF00001808,0.04470051912263304
PF00001809,0.04446313330850953
PF00001813,0.04475985348572636
PF00001819,0.04480310853575691
PF00001820,0.04471035174203267
PF00001824,0.04635146001328722
PF00001834,0.04519060012778059
PF00001837,0.06812476854387121
PF00001841,0.046175424671449875
PF00001842,0.046039064907015564
PF00001844,0.04639833509202165
PF00001846,0.04531807553758892
PF00001847,0.04681204085624493
PF00001848,0.043247536254133565
PF00001849,0.045523929874055125
PF00001854,0.04715099823683084
PF00001857,0.04698685287658742
PF00001863,0.046789851182444046
PF00001865,0.046478290077607634
PF00001867,0.04742037710398401
PF00001868,0.04748788753705608
PF00001869,0.046829076810671943
PF00001875,0.04675710555625552
PF00001878,0.06273876709891124
PF00001879,0.04680618112120854
PF00001880,0.04724050226911688
PF00001886,0.04732131578683418
PF00001887,0.046201891582532975
PF00001895,0.046422750334306574
PF00001900,0.04673033420238455
PF00001904,0.06875402789625942
PF00001907,0.04716574141755559
PF00001908,0.047073464412947
PF00001912,0.04649762425387081
PF00001920,0.06756121451008737
PF00001921,0.06864691408048375
PF00001922,0.047269538684313474
PF00001923,0.04798173520884159
PF00001924,0.04792004494995362
PF00001925,0.04991928664358437
PF00001929,0.05295256283379408
PF00001935,0.07046971505889321
PF00001936,0.05021392478521781
PF00001937,0.05025608074804394
PF00001939,0.04957892496940826
PF00001951,0.05118481945171428
PF00001948,0.04993123459175452
PF00001952,0.06721305185480819
PF00001953,0.049017659628563116
PF00001960,0.050284136782356825
PF00001963,0.04896319882710026
PF00001966,0.06730666225142028
PF00001970,0.05008444164301718
PF00001975,0.05073393075522663
PF00001978,0.048565035181181854
PF00001985,0.07134082093663309
PF00001987,0.06752645995787894
PF00001988,0.05069142015495035
PF00001995,0.05049757378915318
PF00001996,0.050857695891206964
PF00001997,0.051788756716190223
PF00001999,0.06778478018213946
PF00002000,0.04849851826046574
PF00002001,0.07290072431778259
PF00002008,0.05325683142901932
PF00002010,0.07143141456276272
PF00002011,0.052250459991349946
PF00002012,0.05302708880800301
PF00002015,0.0523008542788207
PF00002016,0.05253120351111125
PF00002022,0.05307613310214847
PF00002026,0.05449410370822855
PF00002031,0.05292862621079952
PF00002032,0.05474267735459293
PF00002036,0.055174428343071076
PF00002038,0.05536765178771524
PF00002042,0.055497466249395784
PF00002044,0.06953474067722788
