portfolio_id,return
PF00001001,0.025406115064300308
PF00001004,0.02996804087322797
PF00001009,0.022003281641026693
PF00001013,0.026275006458401723
PF00001014,0.02409231154175744
PF00001015,0.02703640173140488
PF00001017,0.025893437933413015
PF00001023,0.023797509683634407
PF00001024,0.025557177799437912
PF00001025,0.053473638397022766
PF00001028,0.025393895352450124
PF00001032,0.02076290696751483
PF00001036,0.023972517853119164
PF00001041,0.02599053717143735
PF00001045,0.022940975319780874
PF00001047,0.02290895405242836
PF00001049,0.023907051477080554
PF00001053,0.053986907013203356
PF00001060,0.025456962171603852
PF00001067,0.0241455698564281
PF00001068,0.024944091515996584
PF00001069,0.025968437050748815
PF00001077,0.02481720598840217
PF00001078,0.02597385784434033
PF00001085,0.02073750841489327
PF00001086,0.053992932024392995
PF00001087,0.024169934698600747
PF00001088,0.02316993477597746
PF00001092,0.030455485955499594
PF00001095,0.029742350651476488
PF00001099,0.025116222267879275
PF00001100,0.02713143393645106
PF00001104,0.024173485273349907
PF00001105,0.02875182308492022
PF00001107,0.026837288569927807
PF00001108,0.05382654868192598
PF00001112,0.02817571592475901
PF00001119,0.028106358210932127
PF00001123,0.025255308410014124
PF00001126,0.024455377963889878
PF00001132,0.027823728155377876
PF00001135,0.024456323506121053
PF00001145,0.021659640683940856
PF00001148,0.026600674768309185
PF00001153,0.024840392550405512
PF00001155,0.05483078546825962
PF00001161,0.024087147017742006
PF00001164,0.024736614569823803
PF00001165,0.023702075119378316
PF00001171,0.06777447897065166
PF00001178,0.026775137855228615
PF00001179,0.029999414098622067
PF00001180,0.054468861885928956
PF00001194,0.026165380834217548
PF00001199,0.025169542026321663
PF00001198,0.03394746723363182
PF00001203,0.025129596215864573
PF00001204,0.028543518701375482
PF00001209,0.044288245575245716
PF00001210,0.0242975297103757
PF00001218,0.0247328134081376
PF00001220,0.02574992164727128
PF00001223,0.02516500089857605
PF00001225,0.024450995926763974
PF00001227,0.025359695129301866
PF00001230,0.043472236999400546
PF00001233,0.02569884388042969
PF00001236,0.028703740640611753
PF00001238,0.027739499194301957
PF00001239,0.06408775330111795
PF00001241,0.06024118738807751
PF00001243,0.024681874442676277
PF00001244,0.029802139035879627
PF00001245,0.0536554591502484
PF00001253,0.025052699422232948
PF00001255,0.025270717720942318
PF00001258,0.030583815476278864
PF00001260,0.03349968214438186
PF00001262,0.026343539655521178
PF00001264,0.02605637948002002
PF00001265,0.025648755601209116
PF00001270,0.05348413662766781
PF00001274,0.02308363447718118
PF00001277,0.024591596705883782
PF00001282,0.026029043046857384
PF00001283,0.025211061435738688
PF00001285,0.026020843204654136
PF00001288,0.024473968768951707
PF00001290,0.024016361395445038
PF00001294,0.02448592198216984
PF00001296,0.024544656231843837
PF00001303,0.025876571559901716
PF00001305,0.022556894851935523
PF00001306,0.023192810660254047
PF00001309,0.02651219152353456
PF00001310,0.027253159132744457
PF00001312,0.025876426828846694
PF00001313,0.05722997890962526
PF00001316,0.02553504362885637
PF00001319,0.02511626210580551
PF00001324,0.02457432458430612
PF00001325,0.02493878907090024
PF00001331,0.030501467803400566
PF00001333,0.057811527566909965
PF00001334,0.026120364634225526
PF00001335,0.024990576288138423
PF00001340,0.025500586464061073
PF00001345,0.025340972955767843
PF00001348,0.04966046544235609
PF00001352,0.02587659202915736
PF00001354,0.026714333877901286
PF00001355,0.04760053313980969
PF00001356,0.04044649946312756
PF00001368,0.028696135278188227
PF00001370,0.028787998471703245
PF00001372,0.02630916944439628
PF00001375,0.026816278214205007
