portfolio_id,return
PF00001001,0.028844797943176067
PF00001004,0.0337217043785101
PF00001009,0.024596158795595104
PF00001013,0.02698829652252887
PF00001014,0.023471648618283134
PF00001015,0.025458302458832804
PF00001017,0.02841563370240365
PF00001023,0.024826865748082187
PF00001024,0.026307732505587544
PF00001025,0.05292831163942847
PF00001028,0.024551943730464623
PF00001032,0.024618170529919523
PF00001036,0.024227999298580886
PF00001041,0.02464568331659663
PF00001045,0.025153385904703923
PF00001047,0.02513646189983409
PF00001049,0.024510173120888535
PF00001053,0.053142942311134415
PF00001060,0.024286712501758897
PF00001067,0.024609089121286464
PF00001068,0.025102177586140632
PF00001069,0.024316958159388988
PF00001077,0.024246213437229984
PF00001078,0.02487063578649058
PF00001085,0.022567642053611895
PF00001086,0.0530532662713461
PF00001087,0.024972405626640503
PF00001088,0.025157298143181826
PF00001092,0.026226796323657292
PF00001095,0.025171831415160092
PF00001099,0.024856771572510674
PF00001100,0.027169142992345633
PF00001104,0.024771931369921535
PF00001105,0.02717886058585691
PF00001107,0.026923599539455972
PF00001108,0.056167205755378535
PF00001112,0.0267798148587452
PF00001119,0.024944201960905337
PF00001123,0.024702634339568427
PF00001126,0.024878544320876606
PF00001132,0.026191977167293896
PF00001135,0.02451948262291314
PF00001145,0.02599315401638233
PF00001148,0.026230430389851473
PF00001153,0.023984707945710115
PF00001155,0.05410005709042865
PF00001161,0.024373483385177284
PF00001164,0.024291159219741093
PF00001165,0.024657156293051045
PF00001171,0.05953481581565867
PF00001178,0.02734372978719734
PF00001179,0.03217923980837246
PF00001180,0.05700776134946812
PF00001194,0.02448276287976499
PF00001199,0.024255441912079335
PF00001198,0.03098109124102943
PF00001203,0.023399511015562067
PF00001204,0.02369103680874949
PF00001209,0.05644427590196706
PF00001210,0.024943148293986837
PF00001218,0.02546145732704052
PF00001220,0.025368421281368764
PF00001223,0.025157024814300114
PF00001225,0.024508284159989475
PF00001227,0.025378453218354528
PF00001230,0.054464758412447994
PF00001233,0.025460463232627725
PF00001236,0.02700969873569215
PF00001238,0.026417445778771788
PF00001239,0.059246193701072696
PF00001241,0.056493426883824915
PF00001243,0.02424559076554644
PF00001244,0.029694878962121668
PF00001245,0.05587675127519328
PF00001253,0.02583195073467452
PF00001255,0.024928978790603584
PF00001258,0.024688473518922338
PF00001260,0.025243843981603988
PF00001262,0.02619327089156358
PF00001264,0.02517493938633725
PF00001265,0.024744616104900096
PF00001270,0.05609282789184805
PF00001274,0.026687922893357682
PF00001277,0.025563240605837607
PF00001282,0.02750332006571716
PF00001283,0.029124104139611574
PF00001285,0.02585429073829929
PF00001288,0.02629701945434731
PF00001290,0.02460159860526884
PF00001294,0.024008173990851138
PF00001296,0.024733747922216887
PF00001303,0.02389807270914816
PF00001305,0.026052075848082012
PF00001306,0.024925253615163286
PF00001309,0.025570104059678914
PF00001310,0.02583174348993754
PF00001312,0.025223733110887114
PF00001313,0.05548435753284927
PF00001316,0.02417637443409337
PF00001319,0.025046588682206876
PF00001324,0.024419961117130698
PF00001325,0.024818362730596635
PF00001331,0.0233337762247134
PF00001333,0.05573004689495496
