portfolio_id,return
PF00001001,0.08262744944596856
PF00001004,0.08503078955199217
PF00001009,0.06725652641576729
PF00001013,0.08391083408938291
PF00001014,0.07453526906781406
PF00001015,0.08138311489402761
PF00001017,0.07118166142274113
PF00001023,0.06806681702138588
PF00001024,0.08191951370868931
PF00001025,0.16485495643347983
PF00001028,0.08042752073433555
PF00001032,0.06804567290738972
PF00001036,0.07392706764685975
PF00001041,0.07757354301758533
PF00001045,0.07302810543854035
PF00001047,0.07215834364091452
PF00001049,0.08622719450145816
PF00001053,0.1675489880899312
PF00001060,0.07400595906794473
PF00001067,0.07092739760346481
PF00001068,0.07869569648333093
PF00001069,0.07861490663276963
PF00001077,0.07304356002324829
PF00001078,0.0818638865454873
PF00001085,0.08015249549480753
PF00001086,0.16771556507675314
PF00001087,0.07653516126204755
PF00001088,0.07879496454660333
PF00001092,0.07270626177847171
PF00001095,0.07080025228774935
PF00001099,0.08053533298340722
PF00001100,0.08311950386539806
PF00001104,0.07194146176644899
PF00001105,0.09040146589322477
PF00001107,0.08574547174398661
PF00001108,0.16894177344291764
PF00001112,0.08510035971736249
PF00001119,0.07363217939200438
PF00001123,0.07555661976448537
PF00001126,0.080333481186168
PF00001132,0.08541167519643392
PF00001135,0.0730308145304612
PF00001145,0.07356158091035278
PF00001148,0.0809050707239768
PF00001153,0.06879134482618805
PF00001155,0.16614405455256878
PF00001161,0.07162689306964648
PF00001164,0.06847326771346836
PF00001165,0.06989467819797453
PF00001171,0.16647942923541437
PF00001178,0.07349421390665363
PF00001179,0.08934708243104612
PF00001180,0.1714920699412319
PF00001194,0.07593759775013595
PF00001199,0.07569405777463668
PF00001198,0.09778725561307955
PF00001203,0.07358158659622842
PF00001204,0.06945031234293333
PF00001209,0.15068260905995345
PF00001210,0.07377956088703308
PF00001218,0.07703180433474847
PF00001220,0.07876516368563276
PF00001223,0.07767928499772703
PF00001225,0.07651980689135317
PF00001227,0.08609663415872956
PF00001230,0.1452251929283181
PF00001233,0.07812218522870297
PF00001236,0.0742069033243464
PF00001238,0.07339690980229516
PF00001239,0.1659531259759595
PF00001241,0.1699538772805238
PF00001243,0.06900833493607728
PF00001244,0.0911151345081482
PF00001245,0.16449567670270976
PF00001253,0.07325717881604481
PF00001255,0.07037515354793217
PF00001258,0.07862049279829042
PF00001260,0.08430787189204675
PF00001262,0.07716844611760212
PF00001264,0.07877649132034145
PF00001265,0.07490227464374143
PF00001270,0.1662180049567548
PF00001274,0.07195791728801819
PF00001277,0.07031684339452418
PF00001282,0.08634019396683823
PF00001283,0.08126224240315316
PF00001285,0.07548069868338395
PF00001288,0.06861738986736111
PF00001290,0.06859800987968538
PF00001294,0.06768740572515854
PF00001296,0.07362086138345764
PF00001303,0.07192102119293739
PF00001305,0.07185050932786011
PF00001306,0.07289475562977711
PF00001309,0.07721030487166346
PF00001310,0.08190498003958341
PF00001312,0.07589481667611045
PF00001313,0.16678071407040362
PF00001316,0.07699417899051246
PF00001319,0.07522584113815048
PF00001324,0.07673146912166327
PF00001325,0.07524425339361566
PF00001331,0.07878686321757647
PF00001333,0.17209545298474155
PF00001334,0.07677041110644213
PF00001335,0.0752827846363953
PF00001340,0.07668475126909154
PF00001345,0.07686798252339896
PF00001348,0.16054595042105388
PF00001352,0.07812853769892879
PF00001354,0.0811955243884191
PF00001355,0.15039763214374696
PF00001356,0.12520801617093483
PF00001368,0.0839768949809849
PF00001370,0.08444495245469305
PF00001372,0.07854071574129269
PF00001375,0.08361369700957766
PF00001382,0.0873698848783955
PF00001384,0.07588896915859326
PF00001388,0.08573957133096072
PF00001389,0.08489646307076686
PF00001391,0.09236249901984467
PF00001412,0.10571516416606856
PF00001419,0.16681297617655955
PF00001424,0.09660387170126926
PF00001427,0.09066016191847062
PF00001428,0.08821490513227413
PF00001430,0.08768416512484839
PF00001432,0.11578448998540718
PF00001433,0.09059541231674971
PF00001438,0.09264221419582036
PF00001440,0.14666247030457066
PF00001441,0.09019472522924897
PF00001446,0.08746827783535008
PF00001450,0.09136432632945696
PF00001453,0.11601386759950166
PF00001456,0.09180039124415397
PF00001458,0.09063745472482612
PF00001463,0.16454779803830055
PF00001464,0.09742196675462196
