portfolio_id,return
PF00001001,0.026341460645198822
PF00001004,0.03200175613164902
PF00001009,0.025320688262581825
PF00001013,0.025910759344697
PF00001014,0.024794144555926323
PF00001015,0.025949833914637566
PF00001017,0.026039639487862587
PF00001023,0.025742612779140472
PF00001024,0.025510922074317932
PF00001025,0.054166030138731
PF00001028,0.02515389211475849
PF00001032,0.024580378085374832
PF00001036,0.02529226988554001
PF00001041,0.025867130607366562
PF00001045,0.024892644956707954
PF00001047,0.024375509470701218
PF00001049,0.025389840826392174
PF00001053,0.054288752377033234
PF00001060,0.02511591650545597
PF00001067,0.02509336918592453
PF00001068,0.02515007182955742
PF00001069,0.025845056399703026
PF00001077,0.025820292532444
PF00001078,0.025929685682058334
PF00001085,0.025758907198905945
PF00001086,0.05395769700407982
PF00001087,0.025774283334612846
PF00001088,0.025373736396431923
PF00001092,0.028396937996149063
PF00001095,0.025402644649147987
PF00001099,0.026338983327150345
PF00001100,0.027610642835497856
PF00001104,0.02616480365395546
PF00001105,0.027881251648068428
PF00001107,0.02755824290215969
PF00001108,0.05527769401669502
PF00001112,0.02756556309759617
PF00001119,0.027689015492796898
PF00001123,0.026879817247390747
PF00001126,0.02761903405189514
PF00001132,0.02818995900452137
PF00001135,0.027291057631373405
PF00001145,0.028864283114671707
PF00001148,0.0282166488468647
PF00001153,0.026392696425318718
PF00001155,0.05562445521354675
PF00001161,0.029430100694298744
PF00001164,0.02646011672914028
PF00001165,0.02870350144803524
PF00001171,0.055512115359306335
PF00001178,0.028319094330072403
PF00001179,0.03151869401335716
PF00001180,0.05784273520112038
PF00001194,0.027016103267669678
PF00001199,0.027758542448282242
PF00001198,0.035140469670295715
PF00001203,0.027165019884705544
PF00001204,0.028870385140180588
PF00001209,0.058612190186977386
PF00001210,0.026361893862485886
PF00001218,0.027331193909049034
PF00001220,0.027824826538562775
PF00001223,0.027772141620516777
PF00001225,0.02679104171693325
PF00001227,0.027206744998693466
PF00001230,0.056557781994342804
PF00001233,0.02731790766119957
PF00001236,0.028689367696642876
PF00001238,0.02983742021024227
PF00001239,0.05662393942475319
PF00001241,0.05501238629221916
PF00001243,0.02638569101691246
PF00001244,0.03335612639784813
PF00001245,0.054879240691661835
PF00001253,0.027848873287439346
PF00001255,0.030343586578965187
PF00001258,0.030008601024746895
PF00001260,0.029388591647148132
PF00001262,0.02749188430607319
PF00001264,0.028959279879927635
PF00001265,0.027777133509516716
PF00001270,0.05590527132153511
PF00001274,0.0271335206925869
PF00001277,0.02727290242910385
PF00001282,0.03075440041720867
PF00001283,0.029303770512342453
PF00001285,0.027919910848140717
PF00001288,0.028089210391044617
PF00001290,0.026464246213436127
PF00001294,0.027158468961715698
PF00001296,0.02777872607111931
PF00001303,0.026592399924993515
PF00001305,0.027926435694098473
PF00001306,0.027379538863897324
PF00001309,0.028045060113072395
PF00001310,0.029636839404702187
PF00001312,0.027435021474957466
PF00001313,0.05393464118242264
PF00001316,0.028146477416157722
PF00001319,0.02746671438217163
PF00001324,0.029508642852306366
PF00001325,0.027939273044466972
PF00001331,0.029921671375632286
PF00001333,0.055815309286117554
PF00001334,0.027542350813746452
PF00001335,0.027767730876803398
PF00001340,0.02785705029964447
PF00001345,0.028965167701244354
PF00001348,0.05457945913076401
PF00001352,0.027321672067046165
PF00001354,0.027851231396198273
PF00001355,0.05263432860374451
PF00001356,0.051046840846538544
PF00001368,0.028960291296243668
PF00001370,0.028337541967630386
PF00001372,0.02769027091562748
PF00001375,0.029453109949827194
PF00001382,0.03124352917075157
PF00001384,0.027874236926436424
PF00001388,0.02885664813220501
PF00001389,0.027988258749246597
PF00001391,0.028422070667147636
PF00001412,0.0410216823220253
PF00001419,0.05436016991734505
PF00001424,0.030601123347878456
PF00001427,0.03078969568014145
PF00001428,0.029976768419146538
PF00001430,0.030361365526914597
PF00001432,0.04313410446047783
PF00001433,0.030147727578878403
PF00001438,0.029820231720805168
PF00001440,0.05306102707982063
PF00001441,0.030065637081861496
PF00001446,0.02988247573375702
PF00001450,0.030594244599342346
PF00001453,0.04893530532717705
PF00001456,0.03007536754012108
PF00001458,0.030694346874952316
PF00001463,0.05571981519460678
PF00001464,0.031200595200061798
PF00001471,0.05535264313220978
PF00001473,0.03548135235905647
PF00001474,0.05378825217485428
PF00001480,0.030075950548052788
PF00001486,0.05290735512971878
PF00001493,0.055603187531232834
PF00001494,0.03791967034339905
PF00001497,0.032253801822662354
PF00001500,0.031993668526411057
PF00001503,0.05630937218666077
PF00001505,0.03748135641217232
PF00001508,0.03814680129289627
PF00001510,0.03504909574985504
PF00001511,0.03230862319469452
PF00001512,0.05428469926118851
PF00001515,0.036152150481939316
PF00001516,0.055431559681892395
PF00001519,0.05620631203055382
PF00001522,0.03336268663406372
PF00001529,0.0333208329975605
PF00001532,0.03352527320384979
PF00001535,0.0349198579788208
PF00001536,0.033492594957351685
PF00001537,0.0335237942636013
PF00001540,0.05489112436771393
PF00001541,0.034841641783714294
PF00001542,0.05602778494358063
PF00001547,0.03540707379579544
PF00001550,0.05615994706749916
PF00001553,0.033639829605817795
PF00001556,0.03611673414707184
PF00001561,0.057324476540088654
PF00001564,0.05365758016705513
PF00001565,0.03313487768173218
PF00001569,0.03576943650841713
PF00001572,0.058211274445056915
PF00001575,0.03579487279057503
PF00001578,0.03524283319711685
PF00001579,0.05843555927276611
PF00001583,0.03584824502468109
PF00001589,0.03635640814900398
PF00001590,0.058746472001075745
PF00001592,0.038569267839193344
PF00001593,0.05875322222709656
PF00001597,0.03611006215214729
PF00001599,0.03608854115009308
PF00001614,0.03727727755904198
PF00001618,0.03727347403764725
PF00001619,0.0372551754117012
PF00001629,0.03989401087164879
PF00001626,0.038127340376377106
PF00001628,0.038747068494558334
PF00001631,0.06043562293052673
PF00001632,0.037336695939302444
PF00001633,0.037664785981178284
PF00001635,0.038050491362810135
PF00001642,0.037648797035217285
PF00001648,0.03892223909497261
PF00001654,0.03694488853216171
PF00001655,0.039127230644226074
PF00001656,0.03891155868768692
PF00001660,0.03823330998420715
PF00001661,0.060335129499435425
PF00001665,0.04029056057333946
PF00001667,0.0604267418384552
PF00001677,0.0601448155939579
PF00001682,0.04023720324039459
PF00001690,0.040688931941986084
PF00001693,0.04040766507387161
PF00001711,0.04114377126097679
PF00001712,0.04092178866267204
PF00001713,0.04058082029223442
PF00001714,0.04079510271549225
PF00001719,0.040839891880750656
PF00001728,0.04091396927833557
PF00001729,0.04160275310277939
PF00001731,0.05928843840956688
PF00001732,0.041046999394893646
PF00001745,0.04552444443106651
PF00001749,0.045348845422267914
PF00001751,0.0641535073518753
PF00001754,0.04554217308759689
PF00001756,0.04441060125827789
PF00001765,0.04525308310985565
PF00001767,0.04546169191598892
PF00001768,0.0658818781375885
PF00001770,0.04754206910729408
PF00001772,0.04556040093302727
PF00001774,0.04555653780698776
PF00001776,0.04556059092283249
PF00001779,0.06673300266265869
PF00001786,0.06411392986774445
PF00001787,0.04857643321156502
PF00001789,0.045538902282714844
PF00001792,0.07961659878492355
PF00001793,0.06903034448623657
PF00001797,0.046034954488277435
PF00001801,0.04375038295984268
PF00001805,0.045561276376247406
PF00001807,0.06903381645679474
PF00001808,0.045561276376247406
PF00001809,0.04540663957595825
PF00001813,0.04562225565314293
PF00001819,0.0457150936126709
PF00001820,0.045708827674388885
PF00001824,0.046822432428598404
PF00001834,0.04739100858569145
PF00001837,0.06924360245466232
PF00001841,0.046264827251434326
PF00001842,0.04709819331765175
PF00001844,0.04710999131202698
PF00001846,0.04676244035363197
PF00001847,0.047634731978178024
PF00001848,0.045799896121025085
PF00001849,0.047514721751213074
PF00001854,0.047171466052532196
PF00001857,0.04818025603890419
PF00001863,0.047937408089637756
PF00001865,0.047895435243844986
PF00001867,0.047936659306287766
PF00001868,0.04850337281823158
PF00001869,0.04789281263947487
PF00001875,0.04788640886545181
PF00001878,0.06421849131584167
PF00001879,0.04791351780295372
PF00001880,0.047943562269210815
PF00001886,0.04825157672166824
PF00001887,0.0482248030602932
PF00001895,0.04580700024962425
PF00001900,0.04777411371469498
PF00001904,0.06674336642026901
PF00001907,0.04770198464393616
PF00001908,0.047850556671619415
PF00001912,0.04770910367369652
PF00001920,0.06492885202169418
PF00001921,0.0677366703748703
PF00001922,0.0479290708899498
PF00001923,0.04781933128833771
PF00001924,0.04860809072852135
PF00001925,0.05089655891060829
PF00001929,0.04958400875329971
