portfolio_id,return
PF00001001,0.027476216441437072
PF00001004,0.03337328083197936
PF00001009,0.023193756104695346
PF00001013,0.026436365473099105
PF00001014,0.02635207775506352
PF00001015,0.027450318092478665
PF00001017,0.02514844494285784
PF00001023,0.024324780263553503
PF00001024,0.02625752837992746
PF00001025,0.055189606558330516
PF00001028,0.026121048072636252
PF00001032,0.023981900626799744
PF00001036,0.023101180420196057
PF00001041,0.025076896884301397
PF00001045,0.022069261322850163
PF00001047,0.024732750506831998
PF00001049,0.027457203228150248
PF00001053,0.0560776506441814
PF00001060,0.02522885667240376
PF00001067,0.024628482701459196
PF00001068,0.026500336188878842
PF00001069,0.026649216734722016
PF00001077,0.025252559511774776
PF00001078,0.024972071232924435
PF00001085,0.024191022871948603
PF00001086,0.05605450708152174
PF00001087,0.023628054172058516
PF00001088,0.0239284850516363
PF00001092,0.02904537083140476
PF00001095,0.025229050122821825
PF00001099,0.025515498062889844
PF00001100,0.026602054840677063
PF00001104,0.024168298750508813
PF00001105,0.02831635480235256
PF00001107,0.027200449775103927
PF00001108,0.05635687877429797
PF00001112,0.026870746265841003
PF00001119,0.028835401595859567
PF00001123,0.02488749377688567
PF00001126,0.025851396532637246
PF00001132,0.026640392984738026
PF00001135,0.02486499556952123
PF00001145,0.02391520888364143
PF00001148,0.026242409588269296
PF00001153,0.023952757010984538
PF00001155,0.05752709154958311
PF00001161,0.024100830445379723
PF00001164,0.02283814000456394
PF00001165,0.02253475854731868
PF00001171,0.06143738402635055
PF00001178,0.025185925593551775
PF00001179,0.028946049945648963
PF00001180,0.05659194560197884
PF00001194,0.022800647250907885
PF00001199,0.02494318027959306
PF00001198,0.0345589735130092
PF00001203,0.02488797908284405
PF00001204,0.026413537910007535
PF00001209,0.045274069335907906
PF00001210,0.0255720488962004
PF00001218,0.02593773058643469
PF00001220,0.02599028736586101
PF00001223,0.025520351709074053
PF00001225,0.02406720878959888
PF00001227,0.023973670761886536
PF00001230,0.04490136479226845
PF00001233,0.02621582632140975
PF00001236,0.026250579244395812
PF00001238,0.027172596052948944
PF00001239,0.06327266974044003
PF00001241,0.057679325176316465
PF00001243,0.024229604402204556
PF00001244,0.027630325055460862
PF00001245,0.056627105710092336
PF00001253,0.024399490697465442
PF00001255,0.02393872229353714
PF00001258,0.02637721123093638
PF00001260,0.03252636197961619
PF00001262,0.026021058730256848
PF00001264,0.024291311228929684
PF00001265,0.024995339925866278
PF00001270,0.05631706464684177
PF00001274,0.023508093455335
PF00001277,0.024106679865202207
PF00001282,0.024500863530952023
PF00001283,0.025741814128556736
PF00001285,0.025971109877691377
PF00001288,0.024999703521613306
PF00001290,0.024485153587902778
PF00001294,0.024436411057240023
PF00001296,0.024720514943736546
PF00001303,0.02409201930731992
PF00001305,0.025567184368543328
PF00001306,0.023891668139825045
PF00001309,0.02583987884975427
PF00001310,0.026058542290087153
PF00001312,0.02551693630041313
PF00001313,0.05659352735923159
PF00001316,0.024078410805355763
PF00001319,0.025003828436231126
PF00001324,0.024213779407039185
PF00001325,0.02510653858343967
PF00001331,0.02763512505279129
PF00001333,0.055643081532074916
PF00001334,0.026146614252697695
PF00001335,0.025039141361936697
PF00001340,0.02466027007353687
PF00001345,0.024791390311710328
PF00001348,0.052582048728219914
PF00001352,0.026447033761024433
PF00001354,0.027060575153589922
PF00001355,0.051688733417057695
PF00001356,0.04304760678125635
PF00001368,0.028347578982939006
PF00001370,0.02836381339046521
PF00001372,0.025883383936891054
PF00001375,0.025903919620470894
PF00001382,0.030569463280215918
PF00001384,0.026321463491521528
PF00001388,0.028322333123164546
PF00001389,0.02731294496492117
PF00001391,0.027942950894623786
PF00001412,0.03652639479090039
PF00001419,0.05341945976447554
PF00001424,0.03043316720244265
PF00001427,0.029458669930462693
PF00001428,0.028388843060306652
PF00001430,0.02897621575107215
PF00001432,0.0371702900625001
PF00001433,0.029871253413401147
PF00001438,0.03025285209731529
PF00001440,0.0520410216541669
PF00001441,0.02925570486513452
PF00001446,0.028805358431718504
